extension,size_kb,has_password,has_bank,has_email,has_phone,has_nic,has_card,has_secret,has_confidential,has_api_key,has_token,has_passport,has_internal,has_project,has_student,has_report,has_invoice,has_salary,has_medical,risk
pdf,2745,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Medium
pdf,6933,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Medium
txt,8469,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,High
jpg,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,4945,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,Medium
png,11700,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,High
txt,8403,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,High
docx,1967,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Medium
pdf,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,5892,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Medium
docx,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
other,3898,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
docx,11319,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,High
pdf,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
other,2938,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,High
pdf,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
xlsx,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,4328,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Medium
png,5765,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,Medium
log,6007,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,High
csv,4843,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Medium
csv,3895,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Medium
other,1455,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,High
docx,1982,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Medium
xlsx,4490,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,High
xlsx,1536,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
jpg,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
other,1239,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,High
other,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
txt,5834,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,High
pdf,805,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Low
pdf,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
docx,4081,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Medium
jpg,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
other,6607,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Medium
png,1714,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Low
jpg,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
docx,2498,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,Medium
csv,261,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,Medium
csv,10756,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,High
txt,4781,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,High
csv,5416,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Medium
other,10140,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,High
xlsx,2783,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,High
docx,6923,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,Medium
csv,6105,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium
docx,5428,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium
pdf,1448,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Medium
txt,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
csv,1051,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,High
png,2620,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,High
jpg,4106,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,Medium
docx,197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Medium
other,2941,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,High
log,9494,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,High
png,1510,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,High
txt,1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
other,6705,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,High
docx,3114,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Medium
xlsx,4120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Medium
txt,316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
xlsx,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
docx,1174,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,High
other,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
txt,5683,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,High
other,7319,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,High
docx,1235,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,High
jpg,710,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,1536,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,High
jpg,6638,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,High
pdf,1374,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Medium
other,6480,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Medium
docx,586,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,High
txt,5218,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,High
jpg,1488,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,High
json,3837,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,High
csv,1814,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,Medium
txt,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
xlsx,5274,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,High
jpg,5980,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Medium
png,4354,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Medium
jpg,2217,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,High
jpg,3855,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Medium
docx,5747,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Medium
png,729,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Medium
jpg,6978,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,High
docx,1018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
png,3569,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Medium
txt,1659,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,10798,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,High
csv,4691,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Medium
txt,1834,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,Medium
txt,920,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,Medium
docx,1381,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Low
docx,1334,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
pdf,5400,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,Medium
txt,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
txt,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
pdf,4566,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,High
pdf,2173,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,Medium
csv,5926,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Medium
pdf,1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
other,6726,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Medium
xlsx,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,3318,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,High
csv,2484,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,High
other,6343,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Medium
png,3673,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,Medium
json,8616,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,High
png,2363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Medium
docx,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
docx,1297,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Low
csv,5029,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Medium
txt,835,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium
pdf,8354,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,High
csv,398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Medium
csv,5929,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,Medium
jpg,1488,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
jpg,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,4653,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,High
jpg,3407,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,High
xlsx,5809,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,Medium
other,652,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Medium
jpg,331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
txt,3571,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,High
log,5730,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,High
docx,2157,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,High
txt,5300,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Medium
xlsx,3642,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,High
jpg,2451,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,High
txt,371,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Medium
txt,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
other,6185,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,High
txt,4476,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,High
xlsx,2967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium
xlsx,1391,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Medium
other,7420,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,High
xlsx,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
txt,6587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Medium
other,8469,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,High
txt,2239,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Medium
jpg,1312,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
xlsx,1791,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
pdf,2159,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,Medium
txt,1073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
xlsx,10618,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,High
txt,1180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
txt,3662,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,High
jpg,6782,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Medium
json,4798,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,High
txt,8609,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,High
txt,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
other,9528,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,High
log,10762,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,High
png,1163,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
jpg,412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
docx,5267,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium
txt,4832,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,High
png,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,3463,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,High
pdf,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,530,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low
log,11442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,High
txt,808,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,High
docx,1485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
docx,4788,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Medium
docx,1685,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,High
jpg,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
xlsx,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
log,6562,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,High
txt,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
json,4825,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,High
xlsx,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
png,726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
png,254,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Low
jpg,2396,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High
docx,1781,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Low
txt,4450,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,High
jpg,5917,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Medium
txt,421,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Low
xlsx,1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
xlsx,567,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,High
txt,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
pdf,3276,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,Medium
xlsx,2630,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,Medium
xlsx,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,1903,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,High
json,11205,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,High
jpg,575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Low
png,1751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
txt,783,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
docx,2833,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,High
jpg,1567,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
png,6020,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Medium
docx,4532,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Medium
pdf,7433,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,High
txt,1541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
png,11237,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,High
docx,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
txt,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
png,4912,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,Medium
jpg,5957,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,High
other,5207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium
png,5625,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,Medium
xlsx,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
other,7919,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,High
pdf,4352,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Medium
json,10340,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,High
other,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
other,5021,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,Medium
other,1192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,5056,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Medium
csv,3103,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,High
png,5524,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,High
png,415,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
pdf,5594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Medium
pdf,1367,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,Medium
xlsx,1673,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Medium
xlsx,3143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Medium
txt,864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
txt,5073,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,High
docx,3347,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Medium
docx,2986,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium
jpg,6137,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,Medium
json,4628,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,High
jpg,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
csv,10486,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,High
txt,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
xlsx,7110,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,High
png,252,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,High
pdf,5507,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Medium
docx,1717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Medium
jpg,7465,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,High
docx,6629,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,High
docx,377,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
csv,9059,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,High
jpg,3900,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,Medium
jpg,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
xlsx,788,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Medium
png,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
xlsx,4428,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Medium
png,4925,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Medium
jpg,8818,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,High
xlsx,1293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,6001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Medium
png,107,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,Medium
docx,5041,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Medium
jpg,4372,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,Medium
xlsx,4134,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,Medium
pdf,462,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,High
txt,1310,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Medium
pdf,1334,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,Medium
docx,3012,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,Medium
txt,452,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,High
txt,3836,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,High
txt,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
txt,6616,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,High
txt,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
jpg,4654,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Medium
jpg,5185,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,High
pdf,9755,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,High
pdf,901,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Low
xlsx,8069,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,High
jpg,9897,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,High
other,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
png,1528,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,Low
xlsx,4767,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,High
txt,1159,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Low
xlsx,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
png,6980,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,High
png,3056,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,Medium
txt,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
docx,4804,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,Medium
png,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
other,1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
log,498,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,High
jpg,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Medium
jpg,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
json,4887,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,High
docx,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
other,1336,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Medium
txt,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
pdf,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
txt,8164,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,High
json,3733,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,High
other,6496,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Medium
csv,3768,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Medium
jpg,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Low
docx,1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
txt,5622,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Medium
csv,2425,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,High
pdf,4711,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Medium
jpg,4876,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High
xlsx,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
other,10799,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,High
png,1434,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Low
